id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
1103522708254470145,https://twitter.com/toholdaquill/status/1103522708254470145,Thu Mar 07 05:08:10 +0000 2019,2019-03-07 05:08:10+00:00,toholdaquill,Sad to miss #NICAR19 this year. Such a better conference than #RSAC.,original,,NICAR19 RSAC,,,3,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2257704889,Sun Dec 22 13:07:34 +0000 2013,False,cybersecurity && national security reporter @CSOonline. Lonely Planet Colombia. Masters in Cybersecurity ‘19 @BerkeleyiSchool. Views my own. Assume breach.,3950,2165,1996,191,Hell’s Kitchen,J.M. Porup @ RSA,181,,http://JMPorup.com,False
1103522703141593088,https://twitter.com/AmandaJamesNYC/status/1103522703141593088,Thu Mar 07 05:08:09 +0000 2019,2019-03-07 05:08:09+00:00,AmandaJamesNYC,arrived at #NICAR19 by Tesla ama #UbersofOrangeCounty,original,,NICAR19 UbersofOrangeCounty,,,1,,,,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",885142352096088065,Wed Jul 12 14:22:36 +0000 2017,False,"Data Journalist @Law360 | Bylines: @NewsObserver, @CPublicPress @CNN by way of @ColumbiaJourn and @BU_Tweets",594,288,860,6,"Brooklyn, NY",Amanda James,553,,http://amandalynnjames.com,False
1103522654407938048,https://twitter.com/scottpham/status/1103522654407938048,Thu Mar 07 05:07:57 +0000 2019,2019-03-07 05:07:57+00:00,scottpham,Allllmost officially at #NICAR19! This year I’m talking about how to teach yourself how to code (Thur) and if you’re staying through Sunday I’ll walk you through a cool workflow I use to publish maps with nothing but Python https://t.co/YYEQeRBH4b,original,,NICAR19,https://pbs.twimg.com/media/D1CAAPwVYAI29Oc.jpg https://pbs.twimg.com/media/D1CAAPvUYAA9QWD.jpg,,1,,,,en,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17158618,Tue Nov 04 15:38:02 +0000 2008,False,Data reporter. Podcast enthusiast. Formerly: Investigations at @reveal. Currently: Investigations at @BuzzFeedNews,2425,1218,1480,103,"New York, NY",Scott Pham,4626,,http://scottpham.com,False
1103521879892013056,https://twitter.com/vnessamartinez/status/1103521879892013056,Thu Mar 07 05:04:53 +0000 2019,2019-03-07 05:04:53+00:00,vnessamartinez,"RT @palewire: I love @IRE_NICAR conferences, like the upcoming #NICAR19.

IMHO, the best part are hands-on classes where you dive deep and…",retweet,,NICAR19,,,0,,,,en,,,5,1103409617181204480,palewire,14559196,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",379569387,Sun Sep 25 05:37:54 +0000 2011,False,"Digital Editor @latimes 🦅🗞 | Previously: @seattletimes, @SoCalNewsGroup | @csuf and @nyt_institute alumna | @CCNMA board member",6026,1284,3230,62,"Los Angeles, CA",Vanessa Martínez,4540,,http://vanessa-martinez.com,False
1103521734928396289,https://twitter.com/cfarivar/status/1103521734928396289,Thu Mar 07 05:04:18 +0000 2019,2019-03-07 05:04:18+00:00,cfarivar,"Hi #NICAR19 : if anyone is landing at SNA tomorrow around 8am, and wants to split a Lyft, holler. DMs open, Signal in profile.",original,,NICAR19,,,0,,,,en,,,0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",709313,Fri Jan 26 16:38:14 +0000 2007,False,"""suh-ROOS"" / Investigative Tech Reporter, @nbcnews / ex-@arstechnica / cyrus.farivar@nbcuni.com / +1-646-872-5369 (Signal/WhatsApp) / Author, HABEAS DATA (2018)",13712,22451,23791,1290,"Oakland, CA",Cyrus Farivar,112621,,http://cfarivar.org,True
1103521148111708162,https://twitter.com/anmccartney/status/1103521148111708162,Thu Mar 07 05:01:58 +0000 2019,2019-03-07 05:01:58+00:00,anmccartney,Hiiiiiii #NICAR19 https://t.co/RspzUvSWK1,quote,,NICAR19,,https://twitter.com/juliachanb/status/1103520919291539457,3,,,,und,,False,0,1103520919291539457,juliachanb,135634594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",312006319,Mon Jun 06 12:45:15 +0000 2011,False,"Amateur shapeshifter. Ethical Slytherin. Graphics at @BBGVisualData. Formerly @propublica, @reveal, @browninstitute, @newshour.",17625,1634,1299,89,"Brooklyn, NY",Allison McCartney,6917,,http://lady.graphics,True
1103521146840920065,https://twitter.com/Danict89/status/1103521146840920065,Thu Mar 07 05:01:58 +0000 2019,2019-03-07 05:01:58+00:00,Danict89,"RT @anlugonz: Heading to #NICAR19 how exciting! Come and say hi 🙋🏻‍♀️ and if you have no plans for Sunday 10am, @giannagruen @haddadme and…",retweet,,NICAR19,,,0,,,,en,,,5,1103408666730872836,anlugonz,13844282,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",250134112,Thu Feb 10 13:59:26 +0000 2011,False,@BBCnews + @BBCbusiness Data Journalist | Meet me at #NICAR19! 💻 | #DDJ & #dataviz & #CAR + #Rstats/#FOI/#Maps/#GisTribe. Alumn @CityJournalism,12,2477,953,230,London,Daniele Palumbo,18214,,http://bit.ly/dpalumbo,True
1103520919291539457,https://twitter.com/juliachanb/status/1103520919291539457,Thu Mar 07 05:01:04 +0000 2019,2019-03-07 05:01:04+00:00,juliachanb,THE BAND’S GETTING BACK TOGETHER #nicar19 https://t.co/UdYfyStHoA,original,,nicar19,https://pbs.twimg.com/media/D1B-QqvVYAESmsg.jpg,,12,,,,en,,False,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",135634594,Wed Apr 21 21:36:36 +0000 2010,False,Director of Audience @MotherJones ‣ Managing Producer @MoJoPodcast ‣ Board member @AAJA ‣ Former Digital Editor @reveal @cironline ‣ 4evr #digitalwomenleaders,19197,5068,2174,292,San Francisco,Julia B. Chan,18100,,http://www.motherjones.com/,True
1103520470719029249,https://twitter.com/cfarivar/status/1103520470719029249,Thu Mar 07 04:59:17 +0000 2019,2019-03-07 04:59:17+00:00,cfarivar,RT @morisy: Just got to #NICAR19. So excited by the mix of great sessions &amp; amazing work put in by @IRE_NICAR team. Join our session tomorr…,retweet,,NICAR19,,,0,,,,en,,,3,1103487590064259072,morisy,6181532,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",709313,Fri Jan 26 16:38:14 +0000 2007,False,"""suh-ROOS"" / Investigative Tech Reporter, @nbcnews / ex-@arstechnica / cyrus.farivar@nbcuni.com / +1-646-872-5369 (Signal/WhatsApp) / Author, HABEAS DATA (2018)",13712,22451,23791,1290,"Oakland, CA",Cyrus Farivar,112621,,http://cfarivar.org,True
1103520290917670913,https://twitter.com/cfarivar/status/1103520290917670913,Thu Mar 07 04:58:34 +0000 2019,2019-03-07 04:58:34+00:00,cfarivar,"RT @HBCompass: If you're new to #NICAR19 and feel new to coding, tech, specific tools, processes or workflows...the next few days might see…",retweet,,NICAR19,,,0,,,,en,,,4,1103499641192996864,HBCompass,111183422,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",709313,Fri Jan 26 16:38:14 +0000 2007,False,"""suh-ROOS"" / Investigative Tech Reporter, @nbcnews / ex-@arstechnica / cyrus.farivar@nbcuni.com / +1-646-872-5369 (Signal/WhatsApp) / Author, HABEAS DATA (2018)",13712,22451,23791,1290,"Oakland, CA",Cyrus Farivar,112621,,http://cfarivar.org,True
1103520205873938432,https://twitter.com/cfarivar/status/1103520205873938432,Thu Mar 07 04:58:14 +0000 2019,2019-03-07 04:58:14+00:00,cfarivar,"RT @iff_or: I just wrote a *very* quick post about how to have a great #NICAR19, for folks new to conference-going! Feel free to make your…",retweet,,NICAR19,,,0,,,,en,,,30,1102986999261061120,iff_or,766863587088273408,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",709313,Fri Jan 26 16:38:14 +0000 2007,False,"""suh-ROOS"" / Investigative Tech Reporter, @nbcnews / ex-@arstechnica / cyrus.farivar@nbcuni.com / +1-646-872-5369 (Signal/WhatsApp) / Author, HABEAS DATA (2018)",13712,22451,23791,1290,"Oakland, CA",Cyrus Farivar,112621,,http://cfarivar.org,True
1103519959626375170,https://twitter.com/pamaples/status/1103519959626375170,Thu Mar 07 04:57:15 +0000 2019,2019-03-07 04:57:15+00:00,pamaples,RT @lamthuyvo: Hey hey #NICAR19! Our Journalists of Color Slack and @opennews are partnering up to bring you a joyful meetup on Thursday. D…,retweet,,NICAR19,,,0,,,,en,,,6,1103428047754219521,lamthuyvo,42209362,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",106410773,Tue Jan 19 13:33:28 +0000 2010,False,"Managing director, selection & partnerships @jskstanford. Previous: @stltoday|@newsy|@dalllasnews & some other news orgs no longer w/us.",1225,345,332,12,"Palo Alto, CA",Pam Maples,1350,,http://jsk.stanford.edu,False
1103519355822837761,https://twitter.com/TessKolp/status/1103519355822837761,Thu Mar 07 04:54:51 +0000 2019,2019-03-07 04:54:51+00:00,TessKolp,RT @jenmacramos: got my badge and everything for #NICAR19 but I had to do one thing first https://t.co/Unli5fcPGp,retweet,,NICAR19,https://pbs.twimg.com/media/D1B762GU4AEuIpQ.jpg,,0,,,,en,,False,1,1103518175478480896,jenmacramos,114864326,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",343219078,Wed Jul 27 07:04:41 +0000 2011,False,"Former @statcast intern, current @tigers intern, opinions are my own 🏳️‍🌈",109091,1337,872,23,,Tess Kolp,35713,,,False
1103518244118253568,https://twitter.com/JordanOnRecord/status/1103518244118253568,Thu Mar 07 04:50:26 +0000 2019,2019-03-07 04:50:26+00:00,JordanOnRecord,"After 11ish hours of travel, I have earned this. #NICAR19 https://t.co/cKdpgLTWIF",original,,NICAR19,https://pbs.twimg.com/media/D1B7_P-V4AAHdot.jpg,,1,,,,en,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3068764060,Tue Mar 03 22:36:40 +0000 2015,False,Digital investigative reporter at @WUSA9. Data. GIS. DC via Indianapolis. American Ninja Warrior. Send news tips to jfischer@wusa9.com.,1818,1435,500,71,"Washington, DC",Jordan Fischer,11454,,http://wusa9.com,False
1103518175478480896,https://twitter.com/jenmacramos/status/1103518175478480896,Thu Mar 07 04:50:10 +0000 2019,2019-03-07 04:50:10+00:00,jenmacramos,got my badge and everything for #NICAR19 but I had to do one thing first https://t.co/Unli5fcPGp,original,,NICAR19,https://pbs.twimg.com/media/D1B762GU4AEuIpQ.jpg,,6,,,,en,,False,1,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",114864326,Tue Feb 16 21:18:51 +0000 2010,False,queer indigenous 🇵🇭 enby; nonprofit program coordinator / @baseballpro r&d dev; @thecampanil / @MillsCollege / @USC alumna; opinions mine. ⚠️they/them/dude⚠️,16768,3438,1384,128,Occupied Yokut Land,Jen Mac Ace Neptune Ramos (they/dude) 🇵🇭,74533,,http://ko-fi.com/jenmacramos,True
1103517155432181760,https://twitter.com/pamaples/status/1103517155432181760,Thu Mar 07 04:46:06 +0000 2019,2019-03-07 04:46:06+00:00,pamaples,RT @morisy: Just got to #NICAR19. So excited by the mix of great sessions &amp; amazing work put in by @IRE_NICAR team. Join our session tomorr…,retweet,,NICAR19,,,0,,,,en,,,3,1103487590064259072,morisy,6181532,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",106410773,Tue Jan 19 13:33:28 +0000 2010,False,"Managing director, selection & partnerships @jskstanford. Previous: @stltoday|@newsy|@dalllasnews & some other news orgs no longer w/us.",1225,345,332,12,"Palo Alto, CA",Pam Maples,1350,,http://jsk.stanford.edu,False
1103517031234789376,https://twitter.com/IRE_NICAR/status/1103517031234789376,Thu Mar 07 04:45:37 +0000 2019,2019-03-07 04:45:37+00:00,IRE_NICAR,"RT @palewire: I love @IRE_NICAR conferences, like the upcoming #NICAR19.

IMHO, the best part are hands-on classes where you dive deep and…",retweet,,NICAR19,,,0,,,,en,,,5,1103409617181204480,palewire,14559196,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12655722,Thu Jan 24 20:31:29 +0000 2008,False,Investigative Reporters and Editors is a nonprofit organization dedicated to improving the quality of investigative reporting.,1150,29296,662,1503,Missouri School of Journalism,IRE and NICAR,6656,,http://www.ire.org,False
1103516973319757826,https://twitter.com/IRE_NICAR/status/1103516973319757826,Thu Mar 07 04:45:23 +0000 2019,2019-03-07 04:45:23+00:00,IRE_NICAR,RT @djordjepadejski: Tip for 1st timers #NICAR19: Every @IRE_NICAR conference I would feel #fomo effect because I couldn’t get to every ses…,retweet,,NICAR19 fomo,,,0,,,,en,,False,5,1103413492457996288,djordjepadejski,70574113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12655722,Thu Jan 24 20:31:29 +0000 2008,False,Investigative Reporters and Editors is a nonprofit organization dedicated to improving the quality of investigative reporting.,1150,29296,662,1503,Missouri School of Journalism,IRE and NICAR,6656,,http://www.ire.org,False
1103516532632506368,https://twitter.com/FioreFloresC/status/1103516532632506368,Thu Mar 07 04:43:38 +0000 2019,2019-03-07 04:43:38+00:00,FioreFloresC,"RT @abtran: Here’s a look at the maps we’ll be making in my “Mapping with R” #NICAR19 session on Friday. If you can’t make it, here’s the r…",retweet,,NICAR19,,,0,,,,en,,,26,1103463557289730050,abtran,11670602,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1566929401,Wed Jul 03 23:33:47 +0000 2013,False,Statistician. #rcatladies #rstats #rstatsES. Statistical Ecology enthusiast 🐦🐧🐅. Adicta al sosiego.,5386,334,786,166,"Lima, Peru",Fiorella Flores,25293,,,False
1103516043190759429,https://twitter.com/kavyaSukumar/status/1103516043190759429,Thu Mar 07 04:41:41 +0000 2019,2019-03-07 04:41:41+00:00,kavyaSukumar,"RT @HBCompass: If you're new to #NICAR19 and feel new to coding, tech, specific tools, processes or workflows...the next few days might see…",retweet,,NICAR19,,,0,,,,en,,,4,1103499641192996864,HBCompass,111183422,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",62733964,Tue Aug 04 06:00:49 +0000 2009,False,Immigrant | Award-losing developer with a journalism habit | Currently nerding @wearehearken,5533,3375,1816,168,"Seattle, WA",Kavya Sukumar,5433,,http://kavyasukumar.com,True
1103512712863248384,https://twitter.com/CodyLillich/status/1103512712863248384,Thu Mar 07 04:28:27 +0000 2019,2019-03-07 04:28:27+00:00,CodyLillich,Any other #NICAR19 attendees on this @United flight delay saga from IAH-SNA?,original,,NICAR19,,,0,,,,en,,,1,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15973721,Sun Aug 24 22:46:50 +0000 2008,False,"Investigative Producer, @FOX8NOLA • Texas A&M ('10) • Retweets/Links are not endorsements. • Tips? ✉️ clillich@fox8live.com • 📞 (504) 483-1527",5885,2266,2359,116,"New Orleans, LA",Cody Lillich,39391,,http://FOX8Live.com,True
1103511035955167232,https://twitter.com/znmeb/status/1103511035955167232,Thu Mar 07 04:21:47 +0000 2019,2019-03-07 04:21:47+00:00,znmeb,RT @yoohyun_jung: to all my friends at #NICAR19: check this out! i have a severe case of #fomo as I'm missing it again this year. but next…,retweet,,NICAR19 fomo,,,0,,,,en,,,1,1103510913900961792,yoohyun_jung,990271724,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",741803,Thu Feb 01 05:03:16 +0000 2007,False,"Zorro Notorious M. E. B. aka Buck Borasky, Frontier Programmer: sit-down comedy, sports analytics, civic hacking, ...",27343,12022,12246,1193,"Portland, OR maybe not",Zorro Notorious M. E. B.,222925,,https://www.znmeb.mobi,False
1103510913900961792,https://twitter.com/yoohyun_jung/status/1103510913900961792,Thu Mar 07 04:21:18 +0000 2019,2019-03-07 04:21:18+00:00,yoohyun_jung,"to all my friends at #NICAR19: check this out! i have a severe case of #fomo as I'm missing it again this year. but next year, i'll be there fo sho! https://t.co/oMYZzyYcGu",quote,,NICAR19 fomo,,https://twitter.com/iff_or/status/1102986999261061120,5,,,,en,,False,1,1102986999261061120,iff_or,766863587088273408,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",990271724,Wed Dec 05 05:39:44 +0000 2012,False,"writer @KBSWorldRadio, musician | ex @TucsonStar data geek, @Reveal investigative fellow | retweets and follows are not endorsements",559,1304,1490,71,"Seoul, Republic of Korea",Yoohyun Jung,3976,,http://yoohyunjung.github.io,False
1103508820288929792,https://twitter.com/FioreFloresC/status/1103508820288929792,Thu Mar 07 04:12:59 +0000 2019,2019-03-07 04:12:59+00:00,FioreFloresC,"RT @sharon000: Hey #NICAR19: I'm collecting #NICAR2019 links to presentations, tip sheets, tools &amp; work samples (because I don't think @Mac…",retweet,,NICAR19 NICAR2019,,,0,,,,en,,,6,1103491603312852992,sharon000,10915042,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1566929401,Wed Jul 03 23:33:47 +0000 2013,False,Statistician. #rcatladies #rstats #rstatsES. Statistical Ecology enthusiast 🐦🐧🐅. Adicta al sosiego.,5386,334,786,166,"Lima, Peru",Fiorella Flores,25293,,,False
1103508109165821954,https://twitter.com/mitchjaugs/status/1103508109165821954,Thu Mar 07 04:10:10 +0000 2019,2019-03-07 04:10:10+00:00,mitchjaugs,Headed to #NICAR19 early in the a.m. 🛫 So excited to learn about data and other reporting tools. https://t.co/ElJBHMB3G3,quote,,NICAR19,,https://twitter.com/ire_nicar/status/1103437664341147648,1,,,,en,"Georgia, USA",False,0,1103437664341147648,IRE_NICAR,12655722,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",134553470,Sun Apr 18 19:25:20 +0000 2010,False,Editor: @engageccj | 2018 @mercerccj John M. Couric Media Fellow | Bylines: @telegraphga and @30A 👨🏻‍💻🗞,11239,490,862,1,"Macon, GA",Mitch Jaugstetter,3134,,http://mitchjaugstetter.com,False
1103505663974690817,https://twitter.com/jyuvhao/status/1103505663974690817,Thu Mar 07 04:00:27 +0000 2019,2019-03-07 04:00:27+00:00,jyuvhao,.travdorman and I have been in 3 different time zones today so I have no clue what time it is currently but very excited for #NICAR19 to start tomorrow!2019-03-07T02:49:03.000Z,original,,NICAR19,,,0,,,,en,,,0,,,,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft PowerApps and Flow</a>",629419572,Sat Jul 07 13:47:23 +0000 2012,False,"( PARODY / 1995년 ) Handsome gucci boy who has a 4D personality, Kim Taehyung (김태형) or known as V (뷔). Belongs to BTS, ARMY. cr on pict",1028,3569,61,5,,V.,100344,,,False
1103504974946947073,https://twitter.com/amyjmerrick/status/1103504974946947073,Thu Mar 07 03:57:42 +0000 2019,2019-03-07 03:57:42+00:00,amyjmerrick,"RT @sharon000: Hey #NICAR19: I'm collecting #NICAR2019 links to presentations, tip sheets, tools &amp; work samples (because I don't think @Mac…",retweet,,NICAR19 NICAR2019,,,0,,,,en,,,6,1103491603312852992,sharon000,10915042,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",196669831,Wed Sep 29 17:00:31 +0000 2010,False,"@DePaulJOUR instructor, @14eastmag and @SPJONAdepaul adviser. Work published by @TheAtlantic, @NewYorker, @ChicagoMag, @WSJ and more.",10802,1984,4544,95,"Chicago, IL",Amy Merrick,8730,,,False
1103504317854564352,https://twitter.com/benlkeith/status/1103504317854564352,Thu Mar 07 03:55:06 +0000 2019,2019-03-07 03:55:06+00:00,benlkeith,"RT @HBCompass: If you're new to #NICAR19 and feel new to coding, tech, specific tools, processes or workflows...the next few days might see…",retweet,,NICAR19,,,0,,,,en,,,4,1103499641192996864,HBCompass,111183422,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",478290290,Mon Jan 30 03:42:50 +0000 2012,False,Works on WordPress sites/plugins/themes at @INNnerds. Runs @looming_midterm. Favs all the things. he/him.,32241,475,545,42,"Columbus, Ohio",Ben Keith at #NICAR19,15545,,https://benlk.com,False
1103503561072099328,https://twitter.com/JeongPark52/status/1103503561072099328,Thu Mar 07 03:52:05 +0000 2019,2019-03-07 03:52:05+00:00,JeongPark52,"Obliged to mention: I'll be at #NICAR19! Let's hang out if you are around (and, no, I don't have too many good restaurant recs for Newport although I do know good places in Costa Mesa and Santa Ana and what not)",original,,NICAR19,,,5,,,,en,,,0,,,,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix 2</a>",2161601605,Mon Oct 28 21:01:33 +0000 2013,False,Local reporter @OCRegister. Former: @jconline / @DailyBruin / @aajavoices / @USAGMgov. jeongpark@scng.com. Always looking for good Asian food.,2306,857,671,54,United States,Jeong Park,2972,,https://www.jeongparkwriter.com,False
1103503047328714753,https://twitter.com/ksophiewill/status/1103503047328714753,Thu Mar 07 03:50:03 +0000 2019,2019-03-07 03:50:03+00:00,ksophiewill,Here we go! 😍✈️ #NICAR19 https://t.co/qHLoolGvmU,original,,NICAR19,https://pbs.twimg.com/ext_tw_video_thumb/1103502723394256898/pu/img/PiOKndce5o7h0wnc.jpg,,2,,,,en,,False,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",747648734469722113,Tue Jun 28 04:32:03 +0000 2016,False,(UT to MA & BU 2020) Investigative & Data Reporter| Metro @BostonGlobe|Managing @BUNewsService| Fmr. @deseretindepth @NECIRBU| Notebook hoarder|RT ≠ endorsement,6011,515,1930,14,"Boston, MA",K. Sophie Will is new at #NICAR19!,2880,,http://ksophiewill.com,False
1103502055522557952,https://twitter.com/matt_kiefer/status/1103502055522557952,Thu Mar 07 03:46:06 +0000 2019,2019-03-07 03:46:06+00:00,matt_kiefer,"RT @sharon000: Hey #NICAR19: I'm collecting #NICAR2019 links to presentations, tip sheets, tools &amp; work samples (because I don't think @Mac…",retweet,,NICAR19 NICAR2019,,,0,,,,en,,,6,1103491603312852992,sharon000,10915042,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17000789,Mon Oct 27 15:51:18 +0000 2008,False,data editor @chicagoreporter,2571,1105,3354,106,Chicago,Matt Kiefer,2218,,,False
